100  ,0.0792052715043308
200  ,0.0792047775151788
300  ,0.07920430811071189
400  ,0.07920386146885623
500  ,0.07920343594382909
600  ,0.07920303004541748
700  ,0.07920264242109527
800  ,0.07920227184053462
900  ,0.07920191718214704
1000 ,0.0792015774213612
1100 ,0.07920125162036912
1200 ,0.07920093891914438
1300 ,0.07920063852754589
1400 ,0.0792003497183618
1500 ,0.0792000718211612
1600 ,0.07919980421685525
1700 ,0.07919954633286434
1800 ,0.07919929763882302
1900 ,0.07919905764274945
2000 ,0.07919882588762318
2100 ,0.07919860194832247
2200 ,0.07919838542887855
2300 ,0.07919817596000572
2400 ,0.07919797319688011
2500 ,0.07919777681713588
2600 ,0.07919758651905574
2700 ,0.07919740201993199
2800 ,0.07919722305458377
2900 ,0.0791970493740086
3000 ,0.0791968807441581
3100 ,0.07919671694482382
3200 ,0.0791965577686187
3300 ,0.0791964030200512
3400 ,0.07919625251467567
3500 ,0.0791961060783154
3600 ,0.07919596354635228
3700 ,0.07919582476307267
3800 ,0.07919568958106564
3900 ,0.07919555786067395
4000 ,0.07919542946948321
4100 ,0.07919530428185441
4200 ,0.07919518217848974
4300 ,0.07919506304603503
4400 ,0.0791949467767071
4500 ,0.07919483326795428
4600 ,0.0791947224221372
4700 ,0.0791946141462354
4800 ,0.07919450835157363
4900 ,0.07919440495356779
5000 ,0.07919430387148929
5100 ,0.0791942050282443
5200 ,0.07919410835016935
5300 ,0.07919401376683965
5400 ,0.07919392121089121
5500 ,0.07919383061785415
5600 ,0.07919374192599603
5700 ,0.07919365507617745
5800 ,0.07919357001171431
5900 ,0.07919348667825013
6000 ,0.07919340502363789
6100 ,0.0791933249978243
6200 ,0.07919324655274723
6300 ,0.07919316964223497
6400 ,0.07919309422191205
6500 ,0.07919302024911404
6600 ,0.07919294768280326
6700 ,0.07919287648348897
6800 ,0.07919280661315921
6900 ,0.07919273803520577
7000 ,0.07919267071436244
7100 ,0.07919260461664308
7200 ,0.07919253970928179
7300 ,0.07919247596067876
7400 ,0.07919241334034856
7500 ,0.07919235181887016
7600 ,0.07919229136784062
7700 ,0.07919223195982988
7800 ,0.07919217356834167
7900 ,0.07919211616776924
8000 ,0.07919205973336199
8100 ,0.07919200424118734
8200 ,0.07919194966809692
8300 ,0.07919189599169554
8400 ,0.07919184319030867
8500 ,0.0791917912429547
8600 ,0.07919174012931647
8700 ,0.0791916898297147
8800 ,0.07919164032508323
8900 ,0.07919159159694582
9000 ,0.07919154362739107
9100 ,0.07919149639905314
9200 ,0.07919144989508936
9300 ,0.07919140409916033
9400 ,0.0791913589954126
9500 ,0.07919131456845864
9600 ,0.07919127080336155
9700 ,0.0791912276856164
9800 ,0.07919118520113641
9900 ,0.07919114333623652
10000,0.07919110207762001
