100  ,0.0761413081610089
200  ,0.07601631799911894
300  ,0.07593495090581398
400  ,0.07587781796964461
500  ,0.07583547355706496
600  ,0.07580279651237823
700  ,0.07577677939476742
800  ,0.07575554296109417
900  ,0.07573785316292686
1000 ,0.07572286604375528
1100 ,0.07570998458032316
1200 ,0.07569877420563587
1300 ,0.0756889108032516
1400 ,0.07568014751073202
1500 ,0.07567229285438846
1600 ,0.07566519594675512
1700 ,0.07565873621946896
1800 ,0.07565281614639492
1900 ,0.07564735598508292
2000 ,0.07564228990952519
2100 ,0.07563756312038881
2200 ,0.07563312965393433
2300 ,0.07562895069827791
2400 ,0.07562499328343057
2500 ,0.07562122925040335
2600 ,0.0756176344312743
2700 ,0.07561418799057709
2800 ,0.07561087189140447
2900 ,0.07560767045890884
3000 ,0.07560457002061165
3100 ,0.07560155860784143
3200 ,0.0755986257062563
3300 ,0.07559576204611276
3400 ,0.07559295942498094
3500 ,0.07559021055715529
3600 ,0.0755875089452013
3700 ,0.07558484876997434
3800 ,0.07558222479617283
3900 ,0.07557963229103333
4000 ,0.0755770669542043
4100 ,0.07557452485718381
4200 ,0.07557200239097911
4300 ,0.07556949622085884
4400 ,0.07556700324724892
4500 ,0.07556452057195538
4600 ,0.0755620454690304
4700 ,0.07555957535967171
4800 ,0.07555710779063962
4900 ,0.07555464041574304
5000 ,0.07555217097998858
5100 ,0.07554969730605345
5200 ,0.0755472172827731
5300 ,0.07554472885537784
5400 ,0.07554223001724426
5500 ,0.07553971880295486
5600 ,0.075537193282496
5700 ,0.07553465155643115
5800 ,0.07553209175192839
5900 ,0.0755295120195286
6000 ,0.07552691053056264
6100 ,0.07552428547514407
6200 ,0.07552163506067788
6300 ,0.0755189575108423
6400 ,0.07551625106500809
6500 ,0.07551351397807919
6600 ,0.07551074452073744
6700 ,0.0755079409800983
6800 ,0.07550510166077896
6900 ,0.07550222488639216
7000 ,0.0754993090014911
7100 ,0.07549635237398533
7200 ,0.07549335339805949
7300 ,0.07549031049762656
7400 ,0.07548722213035233
7500 ,0.0754840867922821
7600 ,0.0754809030231118
7700 ,0.07547766941212897
7800 ,0.0754743846048634
7900 ,0.07547104731046521
8000 ,0.07546765630983626
8100 ,0.07546421046452491
8200 ,0.0754607087263843
8300 ,0.07545715014798372
8400 ,0.07545353389375178
8500 ,0.07544985925180246
8600 ,0.07544612564638499
8700 ,0.07544233265088064
8800 ,0.07543848000122785
8900 ,0.07543456760965411
9000 ,0.07543059557854843
9100 ,0.0754265642142926
9200 ,0.07542247404082823
9300 ,0.07541832581272229
9400 ,0.07541412052745805
9500 ,0.07540985943665438
9600 ,0.07540554405590491
9700 ,0.07540117617289706
9800 ,0.0753967578534866
9900 ,0.07539229144536949
10000,0.07538777957904062
