11520
0,0,0,5,5,0;-0.008121874726485801
0,0,0,5,5,1;-0.00462879854944015
0,0,0,5,5,2;-0.00623435494536302
0,0,0,5,5,3;0.002652085781000001
0,0,0,5,5,4;-0.003632093468320578
0,0,0,6,0,0;-0.006027068834604481
0,0,0,6,0,1;-0.010133493537383664
0,0,0,6,0,2;-0.005529834825859567
0,0,0,6,0,3;-0.007744813062385479
0,0,0,6,0,4;-0.09590318969714677
0,0,0,6,1,0;-0.006116850087707055
0,0,0,6,1,1;-0.003824738461761803
0,0,0,6,1,2;-2.972124436217828E-4
0,0,0,6,1,3;-0.001
0,0,0,6,1,4;-0.0032576004067021622
0,0,0,6,2,0;-8.37324495834501E-5
0,0,0,6,2,1;0.00109
0,0,0,6,2,2;-0.0017290000000000003
0,0,0,6,2,3;-0.0031407627713228884
0,0,0,6,2,4;0.0010981
0,0,0,6,3,0;-0.0014694917999307647
0,0,0,6,3,1;0.0
0,0,0,6,3,2;-0.001171
0,0,0,6,3,3;-0.0010397509926088544
0,0,0,6,3,4;2.6289999999999994E-5
0,0,0,6,4,0;-0.0016375195915044436
0,0,0,6,4,1;-0.0017265286432402852
0,0,0,6,4,2;-0.001
0,0,0,6,4,3;-1.0000000000000005E-4
0,0,0,6,4,4;0.0
0,0,0,6,5,0;-0.009267576321967418
0,0,0,6,5,1;-0.0039404918929030145
0,0,0,6,5,2;-0.007495233227570676
0,0,0,6,5,3;-0.00599247297536918
0,0,0,6,5,4;-0.0056667184880620685
0,0,0,7,0,0;-0.014080479557738751
0,0,0,7,0,1;-0.012825094344233845
0,0,0,7,0,2;-0.01152422942414392
0,0,0,7,0,3;-0.011731419364355062
0,0,0,7,0,4;-0.07935431532097544
0,0,0,7,1,0;-0.010347727373842734
0,0,0,7,1,1;-0.002790626110621467
0,0,0,7,1,2;-0.015315033956760824
0,0,0,7,1,3;-0.0029272397449230042
0,0,0,7,1,4;-0.008051025051148197
0,0,0,7,2,0;-0.009826675490345861
0,0,0,7,2,1;-0.0012182135104239476
0,0,0,7,2,2;-0.102244314865171
0,0,0,7,2,3;-0.0031212226444452718
0,0,0,7,2,4;-0.003933262023472819
0,0,0,7,3,0;-0.010644118619315772
0,0,0,7,3,1;-0.004964757360301407
0,0,0,7,3,2;-0.003953979134989755
0,0,0,7,3,3;-0.002012009460768867
0,0,0,7,3,4;-0.0033691506599664665
0,0,0,7,4,0;-0.00798372666368687
0,0,0,7,4,1;-0.10381451158907334
0,0,0,7,4,2;-8.734681000000003E-4
0,0,0,7,4,3;-0.005332278482035472
0,0,0,7,4,4;-0.0014718066306742177
0,0,0,7,5,0;-0.009550980913415021
0,0,0,7,5,1;-0.007017738432896961
0,0,0,7,5,2;-0.07817297550167776
0,0,0,7,5,3;-0.005981929401436233
0,0,0,7,5,4;-0.010041851643387738
0,0,1,0,0,0;-0.007384190865024661
0,0,1,0,0,1;-0.027740486303668342
0,0,1,0,0,2;-0.008349399034560483
0,0,1,0,0,3;-0.0041166721857203254
0,0,1,0,0,4;-0.0850276988249789
0,0,1,0,1,0;-0.08314884798903284
0,0,1,0,1,1;-0.004123418194282925
0,0,1,0,1,2;-0.00488881669869724
0,0,1,0,1,3;-0.004479006886719407
0,0,1,0,1,4;0.008047706291638802
0,0,1,0,2,0;-0.00407532541793537
0,0,1,0,2,1;-0.008580890676607007
0,0,1,0,2,2;-0.0052016620900723586
0,0,1,0,2,3;-0.005369980207934935
0,0,1,0,2,4;-0.08169140590813201
0,0,1,0,3,0;-0.005346201773942186
0,0,1,0,3,1;-0.017205921340680663
0,0,1,0,3,2;-0.06163809827981892
0,0,1,0,3,3;-0.027658522669605817
0,0,1,0,3,4;-0.1004623796472662
0,0,1,0,4,0;-0.0507498057188863
0,0,1,0,4,1;-0.09833274229771341
0,0,1,0,4,2;-0.15551643511591517
0,0,1,0,4,3;-0.016205690297209755
0,0,1,0,4,4;-0.056167557363967585
0,0,1,0,5,0;-0.04242757268543922
0,0,1,0,5,1;-0.10166206938289117
0,0,1,0,5,2;-0.09114533119084103
0,0,1,0,5,3;-0.030105679913973712
0,0,1,0,5,4;-0.1404152373873543
0,0,1,1,0,0;-0.004124003438484214
0,0,1,1,0,1;-0.047357046882126004
0,0,1,1,0,2;-0.007513161355686273
0,0,1,1,0,3;-0.08822465999668941
0,0,1,1,0,4;-0.004268646458620301
0,0,1,1,1,0;-0.01058775749117416
0,0,1,1,1,1;0.0041746101751074394
0,0,1,1,1,2;-0.004122125279043621
0,0,1,1,1,3;-0.0031790991949023754
0,0,1,1,1,4;-0.0025096205846405458
0,0,1,1,2,0;-0.0032027495504723226
0,0,1,1,2,1;-0.004805628434085511
0,0,1,1,2,2;0.0013189268811652408
0,0,1,1,2,3;-0.001184133295277806
0,0,1,1,2,4;-0.0052700558632552226
0,0,1,1,3,0;-0.009577387537153542
0,0,1,1,3,1;-0.009966966497098675
0,0,1,1,3,2;-0.008918936114936613
0,0,1,1,3,3;-0.0033224911124328568
0,0,1,1,3,4;-0.005185644101223684
0,0,1,1,4,0;-0.027140870897948075
0,0,1,1,4,1;-0.01730455677134584
0,0,1,1,4,2;-0.10890541320839911
0,0,1,1,4,3;-0.01360159853907112
0,0,1,1,4,4;-0.09794767956712061
0,0,1,1,5,0;-0.03303801636379387
0,0,1,1,5,1;-0.05387233544812254
0,0,1,1,5,2;-0.025929701506245694
0,0,1,1,5,3;-0.021095685467823602
0,0,1,1,5,4;-0.08182429277221391
0,0,1,2,0,0;-0.004104999448368981
0,0,1,2,0,1;-0.004808231017777939
0,0,1,2,0,2;-9.100000000000001E-4
0,0,1,2,0,3;-0.00271
0,0,1,2,0,4;-0.003516867342727003
0,0,1,2,1,0;-0.0016399810000000002
0,0,1,2,1,1;2.7019000000000088E-5
0,0,1,2,1,2;-0.0037571261220250584
0,0,1,2,1,3;0.0
0,0,1,2,1,4;-0.0020574817292997273
0,0,1,2,2,0;-0.001
0,0,1,2,2,1;0.0
0,0,1,2,2,2;-0.001
0,0,1,2,2,3;-0.004365739548642779
0,0,1,2,2,4;-0.0036868205529221472
0,0,1,2,3,0;-0.00247934390754095
0,0,1,2,3,1;0.0
0,0,1,2,3,2;-9.440322911199603E-4
0,0,1,2,3,3;-0.002584508849997564
0,0,1,2,3,4;-0.002147768043426141
0,0,1,2,4,0;-0.0745801361398822
0,0,1,2,4,1;-0.002889891349796856
0,0,1,2,4,2;-0.010923980504557465
0,0,1,2,4,3;-0.0070689322229137465
0,0,1,2,4,4;-0.004984688215484471
0,0,1,2,5,0;-0.00815082434755992
0,0,1,2,5,1;-0.004265741752180854
0,0,1,2,5,2;-0.005552540527337529
0,0,1,2,5,3;-0.0050096525942462
0,0,1,2,5,4;-0.007559039946784913
0,0,1,3,0,0;0.0053576126870694
0,0,1,3,0,1;-0.004703130670963005
0,0,1,3,0,2;-0.008339473014722867
0,0,1,3,0,3;-0.07403269684792801
0,0,1,3,0,4;-0.002831218359210042
0,0,1,3,1,0;-0.001
0,0,1,3,1,1;-0.0010090000000000001
0,0,1,3,1,2;-0.001
0,0,1,3,1,3;0.0
0,0,1,3,1,4;-0.0019643556512122158
0,0,1,3,2,0;-0.00277112804810988
0,0,1,3,2,1;-0.0025416194720226486
0,0,1,3,2,2;0.0
0,0,1,3,2,3;-0.0045209000000000004
0,0,1,3,2,4;-0.001975856656694492
0,0,1,3,3,0;-0.0030550682215918588
0,0,1,3,3,1;-0.0022892521198340666
0,0,1,3,3,2;-6.272121070039316E-4
0,0,1,3,3,3;-9.100000000000001E-4
0,0,1,3,3,4;0.0
0,0,1,3,4,0;-0.0036312575998619758
0,0,1,3,4,1;-0.011304758029420266
0,0,1,3,4,2;-0.00711232083275971
0,0,1,3,4,3;-0.008080351374125577
0,0,1,3,4,4;-0.009163862053792295
0,0,1,3,5,0;-0.004578064591313903
0,0,1,3,5,1;-0.003642880587102393
0,0,1,3,5,2;-0.004402768170138471
0,0,1,3,5,3;-0.004621640858950948
0,0,1,3,5,4;-0.08920909865926963
0,0,1,4,0,0;-2.958802748164917E-4
0,0,1,4,0,1;-0.08595000792558535
0,0,1,4,0,2;0.0
0,0,1,4,0,3;-0.0013156103261589846
0,0,1,4,0,4;-0.005680642962134761
0,0,1,4,1,0;0.0
0,0,1,4,1,1;-0.001
0,0,1,4,1,2;0.0
0,0,1,4,1,3;-0.003359256285276918
0,0,1,4,1,4;0.0
0,0,1,4,2,0;0.001
0,0,1,4,2,1;-0.001
0,0,1,4,2,2;-0.0023877756900186654
0,0,1,4,2,3;-0.0021316364114364475
0,0,1,4,2,4;-0.0019000000000000002
0,0,1,4,3,0;-0.0019810900000000005
0,0,1,4,3,1;-0.0048340202009561385
0,0,1,4,3,2;-0.0022044286540963895
0,0,1,4,3,3;-0.001
0,0,1,4,3,4;-0.002629
0,0,1,4,4,0;-0.002993695319495829
0,0,1,4,4,1;-0.00769298002989285
0,0,1,4,4,2;-0.004384810100585157
0,0,1,4,4,3;-0.009718411123670005
0,0,1,4,4,4;-0.01023446265414921
0,0,1,4,5,0;-0.0014669439971664163
0,0,1,4,5,1;2.3212267838502456E-4
0,0,1,4,5,2;3.838344109003257E-5
0,0,1,4,5,3;0.0021131080654797087
0,0,1,4,5,4;-0.00551312643340136
0,0,1,5,0,0;-0.0020643416064100003
0,0,1,5,0,1;0.0
0,0,1,5,0,2;-0.002704708494944644
0,0,1,5,0,3;-0.0015164202437554378
0,0,1,5,0,4;-1.0000000000000005E-4
0,0,1,5,1,0;-0.0030168934731132574
0,0,1,5,1,1;-0.0019000000000000002
0,0,1,5,1,2;-0.0019000000000000002
0,0,1,5,1,3;0.0
0,0,1,5,1,4;0.0
0,0,1,5,2,0;-0.0035406940390999998
0,0,1,5,2,1;-0.0027091000000000003
0,0,1,5,2,2;-0.0026476751256756673
0,0,1,5,2,3;-1.0900000000000016E-4
0,0,1,5,2,4;-0.0020047338999999997
0,0,1,5,3,0;-0.005080523085921572
0,0,1,5,3,1;-0.001
0,0,1,5,3,2;-0.004847819571746605
0,0,1,5,3,3;-0.0010991960094369
0,0,1,5,3,4;-7.100000000000001E-4
0,0,1,5,4,0;-0.005009054215383519
0,0,1,5,4,1;-0.006982502966285322
0,0,1,5,4,2;-0.005868270179002835
0,0,1,5,4,3;-0.0032583707818486674
0,0,1,5,4,4;-0.004171210139752851
0,0,1,5,5,0;-0.08875395503472347
0,0,1,5,5,1;-0.008520128711937665
0,0,1,5,5,2;-0.0032918232765562242
0,0,1,5,5,3;-0.00620711309836184
0,0,1,5,5,4;-0.002573216453350077
0,0,1,6,0,0;-0.005924551221027574
0,0,1,6,0,1;0.08162744266608622
0,0,1,6,0,2;-9.8583949E-4
0,0,1,6,0,3;0.005012257328615205
0,0,1,6,0,4;-0.004316051539398989
0,0,1,6,1,0;-0.0015991599451870334
0,0,1,6,1,1;-0.0015014730925327563
0,0,1,6,1,2;8.108312370211584E-4
0,0,1,6,1,3;-0.0019819
0,0,1,6,1,4;0.008585257751051687
0,0,1,6,2,0;1.0000000000000005E-4
0,0,1,6,2,1;-0.006788267548286223
0,0,1,6,2,2;0.0
0,0,1,6,2,3;-0.0049789860721436265
0,0,1,6,2,4;4.4310330286204277E-4
0,0,1,6,3,0;-0.12441608145647778
0,0,1,6,3,1;-0.002458617449533674
0,0,1,6,3,2;-0.007345841479273356
0,0,1,6,3,3;-0.0024245945602660818
0,0,1,6,3,4;-0.003481883227663228
0,0,1,6,4,0;-0.020895076342768104
0,0,1,6,4,1;-0.048790025368378745
0,0,1,6,4,2;-0.02008301111043509
0,0,1,6,4,3;-0.013247892326397311
0,0,1,6,4,4;-0.07622074020147153
0,0,1,6,5,0;-0.09112699577040767
0,0,1,6,5,1;-0.05421887555244776
0,0,1,6,5,2;-0.11889578858320286
0,0,1,6,5,3;-0.014522651974540729
0,0,1,6,5,4;-0.11624799145096457
0,0,1,7,0,0;-0.008065625362019586
0,0,1,7,0,1;-0.010861553381750821
0,0,1,7,0,2;-0.009500756582003406
0,0,1,7,0,3;-0.009052049380426348
0,0,1,7,0,4;-0.005890955545160632
0,0,1,7,1,0;-0.007373018488745958
0,0,1,7,1,1;-0.005521544931128368
0,0,1,7,1,2;-0.006795062526841554
0,0,1,7,1,3;-0.002261787388930116
0,0,1,7,1,4;-0.011104423035664897
0,0,1,7,2,0;-0.008712744376850313
0,0,1,7,2,1;-0.0038570708617365647
0,0,1,7,2,2;-0.0026177962638377714
0,0,1,7,2,3;-0.0036334477164800777
0,0,1,7,2,4;-0.003218927188826365
0,0,1,7,3,0;-0.050290495542367836
0,0,1,7,3,1;-0.007923743100091812
0,0,1,7,3,2;-0.011015686593719069
0,0,1,7,3,3;-0.01033671462265874
0,0,1,7,3,4;-0.012376742020787514
0,0,1,7,4,0;-0.03575903805963862
0,0,1,7,4,1;-0.0325190155315876
0,0,1,7,4,2;-0.030789762133888232
0,0,1,7,4,3;-0.13214485027449988
0,0,1,7,4,4;-0.036897583124686995
0,0,1,7,5,0;-0.07316190044902218
0,0,1,7,5,1;-0.165397661071546
0,0,1,7,5,2;-0.08653725632474256
0,0,1,7,5,3;-0.13983519982071158
0,0,1,7,5,4;-0.08076403429482072
0,0,2,0,0,0;-0.0043853583160587085
0,0,2,0,0,1;-0.009778586293499342
0,0,2,0,0,2;-0.003820618533283037
0,0,2,0,0,3;-0.07896429613436472
0,0,2,0,0,4;-0.004727418223757909
0,0,2,0,1,0;-0.0023960739655227046
0,0,2,0,1,1;-0.004302334913348712
0,0,2,0,1,2;-0.005218843530586348
0,0,2,0,1,3;-0.0033296561156636187
0,0,2,0,1,4;-0.007985252188251172
0,0,2,0,2,0;-0.004751222253930711
0,0,2,0,2,1;-0.007401349569332898
0,0,2,0,2,2;-0.003320749178683311
0,0,2,0,2,3;-0.001
0,0,2,0,2,4;-0.0018126910000000004
0,0,2,0,3,0;-0.001
0,0,2,0,3,1;-0.005455182359788703
0,0,2,0,3,2;-8.221608988786663E-4
0,0,2,0,3,3;-0.003439
0,0,2,0,3,4;-0.00199653609573144
0,0,2,0,4,0;-0.09566931323136722
0,0,2,0,4,1;-0.08456797032309213
0,0,2,0,4,2;-0.08432926322854142
0,0,2,0,4,3;-0.004572317417113396
0,0,2,0,4,4;-0.0077715965247671034
0,0,2,0,5,0;-0.09948470634195186
0,0,2,0,5,1;-0.07061455391810847
0,0,2,0,5,2;-0.012991437517073766
0,0,2,0,5,3;-0.012330684867196986
0,0,2,0,5,4;-0.006493366354938592
0,0,2,1,0,0;-0.00568869424182058
0,0,2,1,0,1;6.897967613759062E-5
0,0,2,1,0,2;-0.06724140586844907
0,0,2,1,0,3;-0.004055157658624412
0,0,2,1,0,4;-0.0021356537344231065
0,0,2,1,1,0;-0.0021170672349917824
0,0,2,1,1,1;-8.634841363310227E-4
0,0,2,1,1,2;-0.0027160538445299308
0,0,2,1,1,3;-5.729369461791698E-4
0,0,2,1,1,4;0.0
0,0,2,1,2,0;-0.0025184825104101827
0,0,2,1,2,1;0.003440105785880233
0,0,2,1,2,2;-0.00426768239469577
0,0,2,1,2,3;-0.002281687099112627
0,0,2,1,2,4;-0.0014627366876752896
0,0,2,1,3,0;-0.0029201418268271265
0,0,2,1,3,1;-0.0027008614900000004
0,0,2,1,3,2;-0.001732012102951593
0,0,2,1,3,3;-0.003323278971464421
0,0,2,1,3,4;1.0810000000000203E-5
0,0,2,1,4,0;-0.0027034121224050562
0,0,2,1,4,1;0.00181
0,0,2,1,4,2;-0.00179025319
0,0,2,1,4,3;-0.003206781742665026
0,0,2,1,4,4;-0.00175339
0,0,2,1,5,0;-0.11051620551083743
0,0,2,1,5,1;-0.002951433846137284
0,0,2,1,5,2;0.0014526226923207422
0,0,2,1,5,3;-0.0061302553534474365
0,0,2,1,5,4;-0.00946855754654788
0,0,2,2,0,0;-0.004830369412697095
0,0,2,2,0,1;-0.008344292951330235
0,0,2,2,0,2;-0.007732868625055349
0,0,2,2,0,3;-0.0043179407376004045
0,0,2,2,0,4;-0.005703513127342805
0,0,2,2,1,0;-0.058911380777392615
0,0,2,2,1,1;6.982405546070174E-4
0,0,2,2,1,2;-0.005929966655286239
0,0,2,2,1,3;-0.0018959081099174154
0,0,2,2,1,4;-0.005712073445563245
0,0,2,2,2,0;-0.0010219859445392983
0,0,2,2,2,1;0.0
0,0,2,2,2,2;-0.00207035929
0,0,2,2,2,3;-0.0014556764161180716
0,0,2,2,2,4;-0.001
0,0,2,2,3,0;0.0
0,0,2,2,3,1;-0.003534085709054504
0,0,2,2,3,2;-0.0017290000000000003
0,0,2,2,3,3;-0.0026371000000000003
0,0,2,2,3,4;-0.004922283029572819
0,0,2,2,4,0;-0.002968914781419691
0,0,2,2,4,1;-0.00272629
0,0,2,2,4,2;-0.0014987128837829424
0,0,2,2,4,3;-0.004103779511595414
0,0,2,2,4,4;-0.0019000000000000002
0,0,2,2,5,0;-0.006226093641787746
0,0,2,2,5,1;-0.006274949062142546
0,0,2,2,5,2;-0.0035299893970238876
0,0,2,2,5,3;-0.0050772705715095776
0,0,2,2,5,4;-0.007257174677970518
0,0,2,3,0,0;0.004114541590829871
0,0,2,3,0,1;0.02699706113878494
0,0,2,3,0,2;0.022527784839730555
0,0,2,3,0,3;0.09548904502857504
0,0,2,3,0,4;0.014455994415787269
0,0,2,3,1,0;-0.005424466948698389
0,0,2,3,1,1;-0.00629351258024728
0,0,2,3,1,2;-0.004229263085386846
0,0,2,3,1,3;-0.0050806702183078
0,0,2,3,1,4;-0.001909
0,0,2,3,2,0;-0.0018209620719726713
0,0,2,3,2,1;-0.001
0,0,2,3,2,2;0.0
0,0,2,3,2,3;0.0
0,0,2,3,2,4;0.0
0,0,2,3,3,0;0.0
0,0,2,3,3,1;1.0000000000000005E-4
0,0,2,3,3,2;-0.0015203739394074993
0,0,2,3,3,3;-0.0037852987880678374
0,0,2,3,3,4;5.235438269415477E-4
0,0,2,3,4,0;-0.003781008885260211
0,0,2,3,4,1;-0.003457384911680701
0,0,2,3,4,2;-0.001882755644503525
0,0,2,3,4,3;-0.002657282834506433
0,0,2,3,4,4;-0.001206095986638707
0,0,2,3,5,0;-0.09094829687166096
0,0,2,3,5,1;-0.0036047828434134727
0,0,2,3,5,2;-0.007058068240503684
0,0,2,3,5,3;-0.005642558656012104
0,0,2,3,5,4;-0.005886362652960385
0,0,2,4,0,0;-0.004842415305026946
0,0,2,4,0,1;-0.008058625582597258
0,0,2,4,0,2;-0.06329427343105619
0,0,2,4,0,3;-0.005073233334450982
0,0,2,4,0,4;-0.008243354037434663
0,0,2,4,1,0;-0.0033366295758115753
0,0,2,4,1,1;-0.001
0,0,2,4,1,2;0.004533823418461424
0,0,2,4,1,3;-0.003874641444219587
0,0,2,4,1,4;-0.0012384508976558087
0,0,2,4,2,0;-0.006110323985878901
0,0,2,4,2,1;1.0000000000000243E-5
0,0,2,4,2,2;-0.003676499260848734
0,0,2,4,2,3;-0.00199
0,0,2,4,2,4;-0.00199
0,0,2,4,3,0;0.0
0,0,2,4,3,1;-0.0018455721662389434
0,0,2,4,3,2;-0.0030528843557092707
0,0,2,4,3,3;-0.0018528810555752608
0,0,2,4,3,4;0.001
0,0,2,4,4,0;-0.00271
0,0,2,4,4,1;-0.001819
0,0,2,4,4,2;-0.0018910000000000003
0,0,2,4,4,3;-9.629E-4
0,0,2,4,4,4;-0.00278371
0,0,2,4,5,0;-0.006612974036310328
0,0,2,4,5,1;-0.005596767894766614
0,0,2,4,5,2;-0.0042135357538830845
0,0,2,4,5,3;-0.10001864679334184
0,0,2,4,5,4;-0.006361407444751589
0,0,2,5,0,0;-0.011684587136154848
0,0,2,5,0,1;-0.01248532421738881
0,0,2,5,0,2;-0.021818189668042432
0,0,2,5,0,3;-0.06873149180671459
0,0,2,5,0,4;0.04932123169450611
0,0,2,5,1,0;-0.0021282848516503794
0,0,2,5,1,1;-0.005819928175947455
0,0,2,5,1,2;2.4465220918529033E-4
0,0,2,5,1,3;-0.0038039477978191166
0,0,2,5,1,4;-0.004368628561307252
0,0,2,5,2,0;-0.007957351017287407
0,0,2,5,2,1;-0.0055664654133780475
0,0,2,5,2,2;-0.007622587010676178
0,0,2,5,2,3;-0.0010948446157563185
0,0,2,5,2,4;-0.002709554569480304
0,0,2,5,3,0;-6.736721416114985E-4
