11520
0,0;-0.05527133764063153
0,1;-0.017692762196677776
0,2;-0.07232254914471871
0,3;-0.13992169616473304
0,4;-0.03766424889253403
1,0;-0.007040097918118878
1,1;-0.0064648942687610626
1,2;-0.11441493350687384
1,3;0.0027534481023227366
1,4;-0.19820796413587777
2,0;-8.65072255684213E-4
2,1;-0.06907230566983462
2,2;-0.002087345718232536
2,3;4.991971590643002E-4
2,4;-0.005700396386764426
3,0;-0.09237404785177933
3,1;-0.008515028422580378
3,2;-0.005267198353103597
3,3;-0.07954199592260408
3,4;-0.005694869729837151
4,0;-0.05786084420427977
4,1;-0.1024274721526124
4,2;-0.016924451225528304
4,3;-0.14424409097379529
4,4;-0.015718082224822898
5,0;-0.11256300516887527
5,1;-0.2032256287973369
5,2;-0.03946707492635295
5,3;-0.056916249693321826
5,4;-0.022979960490629264
6,0;-0.02004472661158191
6,1;-0.023855742957098927
6,2;-0.08654552326692286
6,3;-0.019434159937633495
6,4;-0.22719043206905365
7,0;-0.0021368851492145806
7,1;-0.006841733481557394
7,2;-0.009947597718756446
7,3;-0.028530380253892238
7,4;-0.010062915789469475
8,0;0.014970711680600032
8,1;0.0730307687198513
8,2;0.01824978638040753
8,3;-0.0019802749494084847
8,4;0.016186781080364834
9,0;-0.00312706296370262
9,1;-0.005199403373588689
9,2;-0.0052735453902060655
9,3;-0.0025645928328720145
9,4;-0.17519789735668057
10,0;-0.04604938427136836
10,1;-0.0029454421934284143
10,2;-0.009663607134020057
10,3;-0.013832354429053404
10,4;0.04586733973419792
11,0;-0.037753585819819184
11,1;-0.08982501028404972
11,2;-0.13426319543628412
11,3;-0.0358587604264591
11,4;-0.1230351557416452
12,0;-0.10996138898292211
12,1;-0.00938152699247675
12,2;-0.0035381831447545316
12,3;-0.010864227940367621
12,4;-0.007593137664916526
13,0;-5.238130021714546E-4
13,1;-0.1027367184179084
13,2;-0.00181171
13,3;-0.004424821124150762
13,4;-0.007038578031091843
14,0;-0.0030531432189702997
14,1;-9.316933352417853E-4
14,2;0.0046830230116368336
14,3;-0.0010747456574813966
14,4;4.093190000000001E-4
15,0;-0.001807433784610698
15,1;-0.0030557593799716465
15,2;-0.0012056729685006352
15,3;0.006553700129298127
15,4;0.0
16,0;-0.008361859906166655
16,1;-0.007056554521645416
16,2;-0.009312421386269747
16,3;-0.00984048606386161
16,4;-0.008599070622851677
17,0;-0.023559856518001583
17,1;-0.017575951114010717
17,2;-0.08360296524454928
17,3;-0.015276028774541386
17,4;-0.02033629605776546
18,0;-0.008006090688721513
18,1;-0.007592318382941128
18,2;-0.006709569145619799
18,3;-0.0017857609236871517
18,4;-0.0029013478430521635
19,0;0.0
19,1;-0.00328881138488015
19,2;0.00109
19,3;0.0
19,4;-0.005702826244955625
20,0;-0.0019000000000000002
20,1;-9.31070852899764E-4
20,2;-0.004150140652096826
20,3;-7.678752515465643E-4
20,4;3.0511111904188437E-4
21,0;-0.001
21,1;-0.0039121888424661095
21,2;-0.0033875817621262074
21,3;-0.001
21,4;0.0
22,0;-9.100000000000001E-4
22,1;-0.0019000000000000002
22,2;-0.0034623520575177104
22,3;-0.008374522107845027
22,4;-0.005127971493182518
23,0;-0.00199
23,1;-0.0067904970549380345
23,2;-0.004398325559182184
23,3;-0.0015908676939020423
23,4;-0.003736541150768909
24,0;-0.0012153575036955558
24,1;-0.00378632603006703
24,2;-0.06718609577986372
24,3;-3.988356738729524E-5
24,4;0.007903377405727373
25,0;-0.002827350585329108
25,1;0.009994313931859757
25,2;0.007485385996585058
25,3;-0.002003565371741688
25,4;-0.0019000000000000002
26,0;0.0
26,1;-0.0029864527740535505
26,2;-0.005332290117239344
26,3;1.785780999999999E-4
26,4;0.0
27,0;0.0
27,1;0.0
27,2;0.0
27,3;0.0
27,4;0.0
28,0;-0.005616520392868194
28,1;-0.0019810900000000005
28,2;-0.005866620401687366
28,3;-0.003956934192360541
28,4;-0.0020481276913831897
29,0;-0.00556874148726881
29,1;-0.10680044000037914
29,2;-0.03152567478389791
29,3;-0.010000199141976824
29,4;-0.0018181000000000004
30,0;-0.0030200957084937936
30,1;-0.007297318973680691
30,2;-0.005173463981357062
30,3;-0.00496884753469954
30,4;-0.006834538799272916
31,0;-0.0015929596841187423
31,1;0.001163301023587114
31,2;-0.005005580287820922
31,3;-0.0025923808378914928
31,4;-0.004153002643524691
32,0;0.0
32,1;0.0014813009079783562
32,2;-0.0019885092089001717
32,3;-0.002810856018660317
32,4;-0.002888839699131176
33,0;-0.00334819
33,1;-0.00334819
33,2;-0.00730586074611983
33,3;0.0010090000000000001
33,4;-0.00154819
34,0;-0.0031240989492195537
34,1;-0.0027107290000000003
34,2;-0.0019000000000000002
34,3;-0.004349530946575212
34,4;-0.0012180186049212064
35,0;-0.008121874726485801
35,1;-0.00462879854944015
35,2;-0.00623435494536302
35,3;0.002652085781000001
35,4;-0.003632093468320578
36,0;-0.006027068834604481
36,1;-0.010133493537383664
36,2;-0.005529834825859567
36,3;-0.007744813062385479
36,4;-0.09590318969714677
37,0;-0.006116850087707055
37,1;-0.003824738461761803
37,2;-2.972124436217828E-4
37,3;-0.001
37,4;-0.0032576004067021622
38,0;-8.37324495834501E-5
38,1;0.00109
38,2;-0.0017290000000000003
38,3;-0.0031407627713228884
38,4;0.0010981
39,0;-0.0014694917999307647
39,1;0.0
39,2;-0.001171
39,3;-0.0010397509926088544
39,4;2.6289999999999994E-5
40,0;-0.0016375195915044436
40,1;-0.0017265286432402852
40,2;-0.001
40,3;-1.0000000000000005E-4
40,4;0.0
41,0;-0.009267576321967418
41,1;-0.0039404918929030145
41,2;-0.007495233227570676
41,3;-0.00599247297536918
41,4;-0.0056667184880620685
42,0;-0.014080479557738751
42,1;-0.012825094344233845
42,2;-0.01152422942414392
42,3;-0.011731419364355062
42,4;-0.07935431532097544
43,0;-0.010347727373842734
43,1;-0.002790626110621467
43,2;-0.015315033956760824
43,3;-0.0029272397449230042
43,4;-0.008051025051148197
44,0;-0.009826675490345861
44,1;-0.0012182135104239476
44,2;-0.102244314865171
44,3;-0.0031212226444452718
44,4;-0.003933262023472819
45,0;-0.010644118619315772
45,1;-0.004964757360301407
45,2;-0.003953979134989755
45,3;-0.002012009460768867
45,4;-0.0033691506599664665
46,0;-0.00798372666368687
46,1;-0.10381451158907334
46,2;-8.734681000000003E-4
46,3;-0.005332278482035472
46,4;-0.0014718066306742177
47,0;-0.009550980913415021
47,1;-0.007017738432896961
47,2;-0.07817297550167776
47,3;-0.005981929401436233
47,4;-0.010041851643387738
48,0;-0.007384190865024661
48,1;-0.027740486303668342
48,2;-0.008349399034560483
48,3;-0.0041166721857203254
48,4;-0.0850276988249789
49,0;-0.08314884798903284
49,1;-0.004123418194282925
49,2;-0.00488881669869724
49,3;-0.004479006886719407
49,4;0.008047706291638802
50,0;-0.00407532541793537
50,1;-0.008580890676607007
50,2;-0.0052016620900723586
50,3;-0.005369980207934935
50,4;-0.08169140590813201
51,0;-0.005346201773942186
51,1;-0.017205921340680663
51,2;-0.06163809827981892
51,3;-0.027658522669605817
51,4;-0.1004623796472662
52,0;-0.0507498057188863
52,1;-0.09833274229771341
52,2;-0.15551643511591517
52,3;-0.016205690297209755
52,4;-0.056167557363967585
53,0;-0.04242757268543922
53,1;-0.10166206938289117
53,2;-0.09114533119084103
53,3;-0.030105679913973712
53,4;-0.1404152373873543
54,0;-0.004124003438484214
54,1;-0.047357046882126004
54,2;-0.007513161355686273
54,3;-0.08822465999668941
54,4;-0.004268646458620301
55,0;-0.01058775749117416
55,1;0.0041746101751074394
55,2;-0.004122125279043621
55,3;-0.0031790991949023754
55,4;-0.0025096205846405458
56,0;-0.0032027495504723226
56,1;-0.004805628434085511
56,2;0.0013189268811652408
56,3;-0.001184133295277806
56,4;-0.0052700558632552226
57,0;-0.009577387537153542
57,1;-0.009966966497098675
57,2;-0.008918936114936613
57,3;-0.0033224911124328568
57,4;-0.005185644101223684
58,0;-0.027140870897948075
58,1;-0.01730455677134584
58,2;-0.10890541320839911
58,3;-0.01360159853907112
58,4;-0.09794767956712061
59,0;-0.03303801636379387
59,1;-0.05387233544812254
59,2;-0.025929701506245694
59,3;-0.021095685467823602
59,4;-0.08182429277221391
60,0;-0.004104999448368981
60,1;-0.004808231017777939
60,2;-9.100000000000001E-4
60,3;-0.00271
60,4;-0.003516867342727003
61,0;-0.0016399810000000002
61,1;2.7019000000000088E-5
61,2;-0.0037571261220250584
61,3;0.0
61,4;-0.0020574817292997273
62,0;-0.001
62,1;0.0
62,2;-0.001
62,3;-0.004365739548642779
62,4;-0.0036868205529221472
63,0;-0.00247934390754095
63,1;0.0
63,2;-9.440322911199603E-4
63,3;-0.002584508849997564
63,4;-0.002147768043426141
64,0;-0.0745801361398822
64,1;-0.002889891349796856
64,2;-0.010923980504557465
64,3;-0.0070689322229137465
64,4;-0.004984688215484471
65,0;-0.00815082434755992
65,1;-0.004265741752180854
65,2;-0.005552540527337529
65,3;-0.0050096525942462
65,4;-0.007559039946784913
66,0;0.0053576126870694
66,1;-0.004703130670963005
66,2;-0.008339473014722867
66,3;-0.07403269684792801
66,4;-0.002831218359210042
67,0;-0.001
67,1;-0.0010090000000000001
67,2;-0.001
67,3;0.0
67,4;-0.0019643556512122158
68,0;-0.00277112804810988
68,1;-0.0025416194720226486
68,2;0.0
68,3;-0.0045209000000000004
68,4;-0.001975856656694492
69,0;-0.0030550682215918588
69,1;-0.0022892521198340666
69,2;-6.272121070039316E-4
69,3;-9.100000000000001E-4
69,4;0.0
70,0;-0.0036312575998619758
70,1;-0.011304758029420266
70,2;-0.00711232083275971
70,3;-0.008080351374125577
70,4;-0.009163862053792295
71,0;-0.004578064591313903
71,1;-0.003642880587102393
71,2;-0.004402768170138471
71,3;-0.004621640858950948
71,4;-0.08920909865926963
72,0;-2.958802748164917E-4
72,1;-0.08595000792558535
72,2;0.0
72,3;-0.0013156103261589846
72,4;-0.005680642962134761
73,0;0.0
73,1;-0.001
73,2;0.0
73,3;-0.003359256285276918
73,4;0.0
74,0;0.001
74,1;-0.001
74,2;-0.0023877756900186654
74,3;-0.0021316364114364475
74,4;-0.0019000000000000002
75,0;-0.0019810900000000005
75,1;-0.0048340202009561385
75,2;-0.0022044286540963895
75,3;-0.001
75,4;-0.002629
76,0;-0.002993695319495829
76,1;-0.00769298002989285
76,2;-0.004384810100585157
76,3;-0.009718411123670005
76,4;-0.01023446265414921
77,0;-0.0014669439971664163
77,1;2.3212267838502456E-4
77,2;3.838344109003257E-5
77,3;0.0021131080654797087
77,4;-0.00551312643340136
78,0;-0.0020643416064100003
78,1;0.0
78,2;-0.002704708494944644
78,3;-0.0015164202437554378
78,4;-1.0000000000000005E-4
79,0;-0.0030168934731132574
79,1;-0.0019000000000000002
79,2;-0.0019000000000000002
79,3;0.0
79,4;0.0
80,0;-0.0035406940390999998
80,1;-0.0027091000000000003
80,2;-0.0026476751256756673
80,3;-1.0900000000000016E-4
80,4;-0.0020047338999999997
81,0;-0.005080523085921572
81,1;-0.001
81,2;-0.004847819571746605
81,3;-0.0010991960094369
81,4;-7.100000000000001E-4
82,0;-0.005009054215383519
82,1;-0.006982502966285322
82,2;-0.005868270179002835
82,3;-0.0032583707818486674
82,4;-0.004171210139752851
83,0;-0.08875395503472347
83,1;-0.008520128711937665
83,2;-0.0032918232765562242
83,3;-0.00620711309836184
83,4;-0.002573216453350077
84,0;-0.005924551221027574
84,1;0.08162744266608622
84,2;-9.8583949E-4
84,3;0.005012257328615205
84,4;-0.004316051539398989
85,0;-0.0015991599451870334
85,1;-0.0015014730925327563
85,2;8.108312370211584E-4
85,3;-0.0019819
85,4;0.008585257751051687
86,0;1.0000000000000005E-4
86,1;-0.006788267548286223
86,2;0.0
86,3;-0.0049789860721436265
86,4;4.4310330286204277E-4
87,0;-0.12441608145647778
87,1;-0.002458617449533674
87,2;-0.007345841479273356
87,3;-0.0024245945602660818
87,4;-0.003481883227663228
88,0;-0.020895076342768104
88,1;-0.048790025368378745
88,2;-0.02008301111043509
88,3;-0.013247892326397311
88,4;-0.07622074020147153
89,0;-0.09112699577040767
89,1;-0.05421887555244776
89,2;-0.11889578858320286
89,3;-0.014522651974540729
89,4;-0.11624799145096457
90,0;-0.008065625362019586
90,1;-0.010861553381750821
90,2;-0.009500756582003406
90,3;-0.009052049380426348
90,4;-0.005890955545160632
91,0;-0.007373018488745958
91,1;-0.005521544931128368
91,2;-0.006795062526841554
91,3;-0.002261787388930116
91,4;-0.011104423035664897
92,0;-0.008712744376850313
92,1;-0.0038570708617365647
92,2;-0.0026177962638377714
92,3;-0.0036334477164800777
92,4;-0.003218927188826365
93,0;-0.050290495542367836
93,1;-0.007923743100091812
93,2;-0.011015686593719069
93,3;-0.01033671462265874
93,4;-0.012376742020787514
94,0;-0.03575903805963862
94,1;-0.0325190155315876
94,2;-0.030789762133888232
94,3;-0.13214485027449988
94,4;-0.036897583124686995
95,0;-0.07316190044902218
95,1;-0.165397661071546
95,2;-0.08653725632474256
95,3;-0.13983519982071158
95,4;-0.08076403429482072
96,0;-0.0043853583160587085
96,1;-0.009778586293499342
96,2;-0.003820618533283037
96,3;-0.07896429613436472
96,4;-0.004727418223757909
97,0;-0.0023960739655227046
97,1;-0.004302334913348712
97,2;-0.005218843530586348
97,3;-0.0033296561156636187
97,4;-0.007985252188251172
98,0;-0.004751222253930711
98,1;-0.007401349569332898
98,2;-0.003320749178683311
98,3;-0.001
98,4;-0.0018126910000000004
99,0;-0.001
99,1;-0.005455182359788703
99,2;-8.221608988786663E-4
99,3;-0.003439
99,4;-0.00199653609573144
100,0;-0.09566931323136722
100,1;-0.08456797032309213
100,2;-0.08432926322854142
100,3;-0.004572317417113396
100,4;-0.0077715965247671034
101,0;-0.09948470634195186
101,1;-0.07061455391810847
101,2;-0.012991437517073766
101,3;-0.012330684867196986
101,4;-0.006493366354938592
102,0;-0.00568869424182058
102,1;6.897967613759062E-5
102,2;-0.06724140586844907
102,3;-0.004055157658624412
102,4;-0.0021356537344231065
103,0;-0.0021170672349917824
103,1;-8.634841363310227E-4
103,2;-0.0027160538445299308
103,3;-5.729369461791698E-4
103,4;0.0
104,0;-0.0025184825104101827
104,1;0.003440105785880233
104,2;-0.00426768239469577
104,3;-0.002281687099112627
104,4;-0.0014627366876752896
105,0;-0.0029201418268271265
105,1;-0.0027008614900000004
105,2;-0.001732012102951593
105,3;-0.003323278971464421
105,4;1.0810000000000203E-5
106,0;-0.0027034121224050562
106,1;0.00181
106,2;-0.00179025319
106,3;-0.003206781742665026
106,4;-0.00175339
107,0;-0.11051620551083743
107,1;-0.002951433846137284
107,2;0.0014526226923207422
107,3;-0.0061302553534474365
107,4;-0.00946855754654788
108,0;-0.004830369412697095
108,1;-0.008344292951330235
108,2;-0.007732868625055349
108,3;-0.0043179407376004045
108,4;-0.005703513127342805
109,0;-0.058911380777392615
109,1;6.982405546070174E-4
109,2;-0.005929966655286239
109,3;-0.0018959081099174154
109,4;-0.005712073445563245
110,0;-0.0010219859445392983
110,1;0.0
110,2;-0.00207035929
110,3;-0.0014556764161180716
110,4;-0.001
111,0;0.0
111,1;-0.003534085709054504
111,2;-0.0017290000000000003
111,3;-0.0026371000000000003
111,4;-0.004922283029572819
112,0;-0.002968914781419691
112,1;-0.00272629
112,2;-0.0014987128837829424
112,3;-0.004103779511595414
112,4;-0.0019000000000000002
113,0;-0.006226093641787746
113,1;-0.006274949062142546
113,2;-0.0035299893970238876
113,3;-0.0050772705715095776
113,4;-0.007257174677970518
114,0;0.004114541590829871
114,1;0.02699706113878494
114,2;0.022527784839730555
114,3;0.09548904502857504
114,4;0.014455994415787269
115,0;-0.005424466948698389
115,1;-0.00629351258024728
115,2;-0.004229263085386846
115,3;-0.0050806702183078
115,4;-0.001909
116,0;-0.0018209620719726713
116,1;-0.001
116,2;0.0
116,3;0.0
116,4;0.0
117,0;0.0
117,1;1.0000000000000005E-4
117,2;-0.0015203739394074993
117,3;-0.0037852987880678374
117,4;5.235438269415477E-4
118,0;-0.003781008885260211
118,1;-0.003457384911680701
118,2;-0.001882755644503525
118,3;-0.002657282834506433
118,4;-0.001206095986638707
119,0;-0.09094829687166096
119,1;-0.0036047828434134727
119,2;-0.007058068240503684
119,3;-0.005642558656012104
119,4;-0.005886362652960385
120,0;-0.004842415305026946
120,1;-0.008058625582597258
120,2;-0.06329427343105619
120,3;-0.005073233334450982
120,4;-0.008243354037434663
121,0;-0.0033366295758115753
121,1;-0.001
121,2;0.004533823418461424
121,3;-0.003874641444219587
121,4;-0.0012384508976558087
122,0;-0.006110323985878901
122,1;1.0000000000000243E-5
122,2;-0.003676499260848734
122,3;-0.00199
122,4;-0.00199
123,0;0.0
123,1;-0.0018455721662389434
123,2;-0.0030528843557092707
123,3;-0.0018528810555752608
123,4;0.001
124,0;-0.00271
124,1;-0.001819
124,2;-0.0018910000000000003
124,3;-9.629E-4
124,4;-0.00278371
125,0;-0.006612974036310328
125,1;-0.005596767894766614
125,2;-0.0042135357538830845
125,3;-0.10001864679334184
125,4;-0.006361407444751589
126,0;-0.011684587136154848
126,1;-0.01248532421738881
126,2;-0.021818189668042432
126,3;-0.06873149180671459
126,4;0.04932123169450611
127,0;-0.0021282848516503794
127,1;-0.005819928175947455
127,2;2.4465220918529033E-4
127,3;-0.0038039477978191166
127,4;-0.004368628561307252
128,0;-0.007957351017287407
128,1;-0.0055664654133780475
128,2;-0.007622587010676178
128,3;-0.0010948446157563185
128,4;-0.002709554569480304
129,0;-6.736721416114985E-4
129,1;-0.0031641655265545253
129,2;0.001
129,3;0.0
129,4;-0.006345993911057252
130,0;0.0
130,1;-0.008063477060280206
130,2;-0.0012476179523221152
130,3;-0.0020816992239630397
130,4;-0.001
131,0;-0.017617067540973325
131,1;-0.012233014505557983
131,2;-0.017549262113761007
131,3;-0.013341143232743595
131,4;-0.05102821608472291
132,0;-0.023590988473153284
132,1;-0.03765639524676714
132,2;-0.11409310195213136
132,3;-0.013124792317075397
132,4;-0.022698529567716303
133,0;-0.012512365284193694
133,1;-0.01416735690863823
133,2;-0.061493898816629346
133,3;-0.009384643874446864
133,4;-0.0077988338199226044
134,0;-0.009632338306921742
134,1;-0.006427489894707685
134,2;-0.005018738441719865
134,3;-0.0010693473505511903
134,4;-0.008531423346718955
135,0;-0.006338439272865108
135,1;-0.004584742256854492
135,2;-0.00803636350728705
135,3;-0.0076313142212575975
135,4;-0.001125892342590011
136,0;-0.017995306406002193
136,1;-0.11645055507147527
136,2;-0.02586803870237209
136,3;-0.09358173771713262
136,4;-0.11218308227365945
137,0;-0.04458222759443172
137,1;-0.03676705102717108
137,2;-0.048643942252275925
137,3;-0.05481962559936911
137,4;-0.039916421699979034
138,0;-0.07850754636403001
138,1;-0.03346041488216276
138,2;-0.011511641216757131
138,3;-0.029537615468476053
138,4;-0.013671989914182316
139,0;-0.010634711520181259
139,1;-0.013485355733318941
139,2;-0.03608127527615204
139,3;-0.016420473213296052
139,4;-0.11328147154243075
140,0;-0.061038999623604116
140,1;-0.005823356696305966
140,2;2.700041138476376E-4
140,3;-0.00486032736061909
140,4;-0.004820394346192686
141,0;-0.008509012887126282
141,1;0.0010218474240081777
141,2;-0.004121766140092234
141,3;-0.1021182690283674
141,4;-0.007029604100038828
142,0;-0.014622617978579475
142,1;-0.047588117063303736
142,2;-0.018750332614335685
142,3;-0.04732198949912787
142,4;-0.009131605097760802
143,0;-0.09636790578785312
143,1;-0.035309321132110945
